지점,지점명,일시,시정(10m)
133,대전,2023-04-18 03:00,3159
133,대전,2023-04-18 04:00,3034
133,대전,2023-04-18 05:00,3283
133,대전,2023-04-18 06:00,3449
133,대전,2023-04-18 07:00,3313
133,대전,2023-04-18 08:00,3292
133,대전,2023-04-18 09:00,3389
133,대전,2023-04-18 10:00,2808
133,대전,2023-04-18 11:00,654
133,대전,2023-04-18 12:00,212
133,대전,2023-04-18 13:00,188
133,대전,2023-04-18 14:00,153
133,대전,2023-04-18 15:00,193
133,대전,2023-04-18 16:00,336
133,대전,2023-04-18 17:00,246
133,대전,2023-04-18 18:00,816
133,대전,2023-04-18 19:00,490
133,대전,2023-04-18 20:00,299
133,대전,2023-04-18 21:00,312
133,대전,2023-04-18 22:00,303
133,대전,2023-04-18 23:00,263
133,대전,2023-04-19 00:00,227
133,대전,2023-04-19 01:00,198
133,대전,2023-04-19 02:00,240
133,대전,2023-04-19 03:00,257
133,대전,2023-04-19 04:00,343
133,대전,2023-04-19 05:00,593
133,대전,2023-04-19 06:00,876
133,대전,2023-04-19 07:00,1852
133,대전,2023-04-19 08:00,1880
133,대전,2023-04-19 09:00,1858
133,대전,2023-04-19 10:00,2426
133,대전,2023-04-19 11:00,2461
133,대전,2023-04-19 12:00,4956
133,대전,2023-04-19 13:00,4570
133,대전,2023-04-19 14:00,4968
133,대전,2023-04-19 15:00,5000
133,대전,2023-04-19 16:00,5000
133,대전,2023-04-19 17:00,5000
133,대전,2023-04-19 18:00,1511
133,대전,2023-04-19 19:00,2148
133,대전,2023-04-19 20:00,2176
133,대전,2023-04-19 21:00,2252
133,대전,2023-04-19 22:00,1963
133,대전,2023-04-19 23:00,2152
133,대전,2023-04-20 00:00,2587
133,대전,2023-04-20 01:00,2352
133,대전,2023-04-20 02:00,2340
133,대전,2023-04-20 03:00,2336
133,대전,2023-04-20 04:00,2736
133,대전,2023-04-20 05:00,2008
133,대전,2023-04-20 06:00,1985
133,대전,2023-04-20 07:00,1896
133,대전,2023-04-20 08:00,3310
133,대전,2023-04-20 09:00,3033
133,대전,2023-04-20 10:00,2588
133,대전,2023-04-20 11:00,2803
133,대전,2023-04-20 12:00,2918
133,대전,2023-04-20 13:00,2700
133,대전,2023-04-20 14:00,3367
133,대전,2023-04-20 15:00,3607
133,대전,2023-04-20 16:00,4106
133,대전,2023-04-20 17:00,4662
133,대전,2023-04-20 18:00,4873
133,대전,2023-04-20 19:00,3737
133,대전,2023-04-20 20:00,3548
133,대전,2023-04-20 21:00,3364
133,대전,2023-04-20 22:00,2302
133,대전,2023-04-20 23:00,1749
133,대전,2023-04-21 00:00,1090
133,대전,2023-04-21 01:00,529
133,대전,2023-04-21 02:00,527
133,대전,2023-04-21 03:00,627
133,대전,2023-04-21 04:00,583
133,대전,2023-04-21 05:00,471
133,대전,2023-04-21 06:00,722
133,대전,2023-04-21 07:00,929
133,대전,2023-04-21 08:00,799
133,대전,2023-04-21 09:00,764
133,대전,2023-04-21 10:00,973
133,대전,2023-04-21 11:00,1039
133,대전,2023-04-21 12:00,1500
133,대전,2023-04-21 13:00,1632
133,대전,2023-04-21 14:00,1741
133,대전,2023-04-21 15:00,1969
133,대전,2023-04-21 16:00,2654
133,대전,2023-04-21 17:00,2480
133,대전,2023-04-21 18:00,2551
133,대전,2023-04-21 19:00,3269
133,대전,2023-04-21 20:00,2325
133,대전,2023-04-21 21:00,1892
133,대전,2023-04-21 22:00,1440
133,대전,2023-04-21 23:00,1176
133,대전,2023-04-22 00:00,933
133,대전,2023-04-22 01:00,879
133,대전,2023-04-22 02:00,958
133,대전,2023-04-22 03:00,1042
133,대전,2023-04-22 04:00,994
133,대전,2023-04-22 05:00,1124
133,대전,2023-04-22 06:00,1096
133,대전,2023-04-22 07:00,1109
133,대전,2023-04-22 08:00,1191
133,대전,2023-04-22 09:00,1322
133,대전,2023-04-22 10:00,1242
133,대전,2023-04-22 11:00,1271
133,대전,2023-04-22 12:00,1950
133,대전,2023-04-22 13:00,2145
133,대전,2023-04-22 14:00,2104
133,대전,2023-04-22 15:00,2239
133,대전,2023-04-22 16:00,2104
133,대전,2023-04-22 17:00,2139
133,대전,2023-04-22 18:00,2282
133,대전,2023-04-22 19:00,2137
133,대전,2023-04-22 20:00,2121
133,대전,2023-04-22 21:00,1755
133,대전,2023-04-22 22:00,1674
133,대전,2023-04-22 23:00,1685
133,대전,2023-04-23 00:00,1637
133,대전,2023-04-23 01:00,1594
133,대전,2023-04-23 02:00,1592
133,대전,2023-04-23 03:00,1465
133,대전,2023-04-23 04:00,1442
133,대전,2023-04-23 05:00,1440
133,대전,2023-04-23 06:00,1456
133,대전,2023-04-23 07:00,1372
133,대전,2023-04-23 08:00,1200
133,대전,2023-04-23 09:00,1521
133,대전,2023-04-23 10:00,1836
133,대전,2023-04-23 11:00,1993
133,대전,2023-04-23 12:00,2135
133,대전,2023-04-23 13:00,2904
133,대전,2023-04-23 14:00,3457
133,대전,2023-04-23 15:00,3791
133,대전,2023-04-23 16:00,3705
133,대전,2023-04-23 17:00,3525
133,대전,2023-04-23 18:00,3627
133,대전,2023-04-23 19:00,3547
133,대전,2023-04-23 20:00,3430
133,대전,2023-04-23 21:00,3774
133,대전,2023-04-23 22:00,3172
133,대전,2023-04-23 23:00,3542
133,대전,2023-04-24 00:00,3980
133,대전,2023-04-24 01:00,3572
133,대전,2023-04-24 02:00,4333
133,대전,2023-04-24 03:00,4900
133,대전,2023-04-24 04:00,5000
133,대전,2023-04-24 05:00,5000
133,대전,2023-04-24 06:00,4995
133,대전,2023-04-24 07:00,4894
133,대전,2023-04-24 08:00,4346
133,대전,2023-04-24 09:00,3641
133,대전,2023-04-24 10:00,4416
133,대전,2023-04-24 11:00,4443
133,대전,2023-04-24 12:00,5000
133,대전,2023-04-24 13:00,4997
133,대전,2023-04-24 14:00,5000
133,대전,2023-04-24 15:00,5000
133,대전,2023-04-24 16:00,4923
133,대전,2023-04-24 17:00,4806
133,대전,2023-04-24 18:00,4699
133,대전,2023-04-24 19:00,4909
133,대전,2023-04-24 20:00,4006
133,대전,2023-04-24 21:00,5000
133,대전,2023-04-24 22:00,5000
133,대전,2023-04-24 23:00,4973
133,대전,2023-04-25 00:00,5000
133,대전,2023-04-25 01:00,4989
133,대전,2023-04-25 02:00,4665
133,대전,2023-04-25 03:00,4865
133,대전,2023-04-25 04:00,5000
133,대전,2023-04-25 05:00,4861
133,대전,2023-04-25 06:00,4941
133,대전,2023-04-25 07:00,4995
133,대전,2023-04-25 08:00,4880
133,대전,2023-04-25 09:00,2379
133,대전,2023-04-25 10:00,2301
133,대전,2023-04-25 11:00,2340
133,대전,2023-04-25 12:00,2888
133,대전,2023-04-25 13:00,2938
133,대전,2023-04-25 14:00,2421
133,대전,2023-04-25 15:00,2142
133,대전,2023-04-25 16:00,1754
133,대전,2023-04-25 17:00,984
133,대전,2023-04-25 18:00,1374
133,대전,2023-04-25 19:00,1011
133,대전,2023-04-25 20:00,1470
133,대전,2023-04-25 21:00,810
133,대전,2023-04-25 22:00,861
133,대전,2023-04-25 23:00,896
133,대전,2023-04-26 00:00,1540
133,대전,2023-04-26 01:00,921
133,대전,2023-04-26 02:00,518
133,대전,2023-04-26 03:00,620
133,대전,2023-04-26 04:00,433
133,대전,2023-04-26 05:00,688
133,대전,2023-04-26 06:00,1028
133,대전,2023-04-26 07:00,1283
133,대전,2023-04-26 08:00,1248
133,대전,2023-04-26 09:00,1028
133,대전,2023-04-26 10:00,1050
133,대전,2023-04-26 11:00,2186
133,대전,2023-04-26 12:00,3712
133,대전,2023-04-26 13:00,3493
133,대전,2023-04-26 14:00,4919
133,대전,2023-04-26 15:00,4903
133,대전,2023-04-26 16:00,5000
133,대전,2023-04-26 17:00,4951
133,대전,2023-04-26 18:00,4717
133,대전,2023-04-26 19:00,4111
133,대전,2023-04-26 20:00,3959
133,대전,2023-04-26 21:00,3534
133,대전,2023-04-26 22:00,3077
133,대전,2023-04-26 23:00,2480
133,대전,2023-04-27 00:00,2513
133,대전,2023-04-27 01:00,2031
133,대전,2023-04-27 02:00,1954
133,대전,2023-04-27 03:00,1658
133,대전,2023-04-27 04:00,1442
133,대전,2023-04-27 05:00,1208
133,대전,2023-04-27 06:00,1277
133,대전,2023-04-27 07:00,1055
133,대전,2023-04-27 08:00,1048
133,대전,2023-04-27 09:00,1360
133,대전,2023-04-27 10:00,1968
133,대전,2023-04-27 11:00,2762
133,대전,2023-04-27 12:00,4130
133,대전,2023-04-27 13:00,5000
133,대전,2023-04-27 14:00,2513
133,대전,2023-04-27 15:00,5000
133,대전,2023-04-27 16:00,5000
133,대전,2023-04-27 17:00,5000
133,대전,2023-04-27 18:00,5000
133,대전,2023-04-27 19:00,5000
133,대전,2023-04-27 20:00,4964
133,대전,2023-04-27 21:00,5000
133,대전,2023-04-27 22:00,4920
133,대전,2023-04-27 23:00,4998
133,대전,2023-04-28 00:00,5000
133,대전,2023-04-28 01:00,5000
133,대전,2023-04-28 02:00,4757
133,대전,2023-04-28 03:00,4798
133,대전,2023-04-28 04:00,3917
133,대전,2023-04-28 05:00,3380
133,대전,2023-04-28 06:00,3645
133,대전,2023-04-28 07:00,3709
133,대전,2023-04-28 08:00,3411
133,대전,2023-04-28 09:00,2639
133,대전,2023-04-28 10:00,4677
133,대전,2023-04-28 11:00,4970
133,대전,2023-04-28 12:00,4684
133,대전,2023-04-28 13:00,4902
133,대전,2023-04-28 14:00,5000
133,대전,2023-04-28 15:00,5000
133,대전,2023-04-28 16:00,5000
133,대전,2023-04-28 17:00,5000
133,대전,2023-04-28 18:00,4981
133,대전,2023-04-28 19:00,4293
133,대전,2023-04-28 20:00,4621
133,대전,2023-04-28 21:00,4130
133,대전,2023-04-28 22:00,3938
133,대전,2023-04-28 23:00,4801
133,대전,2023-04-29 00:00,4483
133,대전,2023-04-29 01:00,4508
133,대전,2023-04-29 02:00,4229
133,대전,2023-04-29 03:00,3050
133,대전,2023-04-29 04:00,4139
133,대전,2023-04-29 05:00,279
133,대전,2023-04-29 06:00,132
133,대전,2023-04-29 07:00,276
133,대전,2023-04-29 08:00,400
133,대전,2023-04-29 09:00,1321
133,대전,2023-04-29 10:00,2596
133,대전,2023-04-29 11:00,1000
133,대전,2023-04-29 12:00,800
133,대전,2023-04-29 13:00,547
133,대전,2023-04-29 14:00,1371
133,대전,2023-04-29 15:00,1700
133,대전,2023-04-29 16:00,2081
133,대전,2023-04-29 17:00,2536
133,대전,2023-04-29 18:00,2430
133,대전,2023-04-29 19:00,1899
133,대전,2023-04-29 20:00,1700
133,대전,2023-04-29 21:00,1246
133,대전,2023-04-29 22:00,2678
133,대전,2023-04-29 23:00,4339
133,대전,2023-04-30 00:00,4035
133,대전,2023-04-30 01:00,3170
133,대전,2023-04-30 02:00,3304
133,대전,2023-04-30 03:00,3260
133,대전,2023-04-30 04:00,2997
133,대전,2023-04-30 05:00,2914
133,대전,2023-04-30 06:00,2717
133,대전,2023-04-30 07:00,2767
133,대전,2023-04-30 08:00,3622
133,대전,2023-04-30 09:00,3893
133,대전,2023-04-30 10:00,3592
133,대전,2023-04-30 11:00,4134
133,대전,2023-04-30 12:00,3776
133,대전,2023-04-30 13:00,3973
133,대전,2023-04-30 14:00,4122
133,대전,2023-04-30 15:00,4187
133,대전,2023-04-30 16:00,4594
133,대전,2023-04-30 17:00,4025
133,대전,2023-04-30 18:00,3695
133,대전,2023-04-30 19:00,3419
133,대전,2023-04-30 20:00,3263
133,대전,2023-04-30 21:00,3175
133,대전,2023-04-30 22:00,3124
133,대전,2023-04-30 23:00,2599
133,대전,2023-05-01 00:00,2292
133,대전,2023-05-01 01:00,1692
133,대전,2023-05-01 02:00,1403
133,대전,2023-05-01 03:00,1162
133,대전,2023-05-01 04:00,996
133,대전,2023-05-01 05:00,835
133,대전,2023-05-01 06:00,664
133,대전,2023-05-01 07:00,889
133,대전,2023-05-01 08:00,1235
133,대전,2023-05-01 09:00,2136
133,대전,2023-05-01 10:00,2817
133,대전,2023-05-01 11:00,4997
133,대전,2023-05-01 12:00,4811
133,대전,2023-05-01 13:00,5000
133,대전,2023-05-01 14:00,5000
133,대전,2023-05-01 15:00,5000
133,대전,2023-05-01 16:00,5000
133,대전,2023-05-01 17:00,5000
133,대전,2023-05-01 18:00,5000
133,대전,2023-05-01 19:00,5000
133,대전,2023-05-01 20:00,5000
133,대전,2023-05-01 21:00,5000
133,대전,2023-05-01 22:00,5000
133,대전,2023-05-01 23:00,5000
133,대전,2023-05-02 00:00,5000
133,대전,2023-05-02 01:00,5000
133,대전,2023-05-02 02:00,5000
133,대전,2023-05-02 03:00,5000
133,대전,2023-05-02 04:00,4822
133,대전,2023-05-02 05:00,4423
133,대전,2023-05-02 06:00,4125
133,대전,2023-05-02 07:00,3386
133,대전,2023-05-02 08:00,4095
133,대전,2023-05-02 09:00,5000
133,대전,2023-05-02 10:00,4950
133,대전,2023-05-02 11:00,5000
133,대전,2023-05-02 12:00,4741
133,대전,2023-05-02 13:00,5000
133,대전,2023-05-02 14:00,5000
133,대전,2023-05-02 15:00,5000
133,대전,2023-05-02 16:00,5000
133,대전,2023-05-02 17:00,5000
133,대전,2023-05-02 18:00,5000
133,대전,2023-05-02 19:00,5000
133,대전,2023-05-02 20:00,5000
133,대전,2023-05-02 21:00,5000
133,대전,2023-05-02 22:00,5000
133,대전,2023-05-02 23:00,5000
133,대전,2023-05-03 00:00,5000
133,대전,2023-05-03 01:00,5000
133,대전,2023-05-03 02:00,5000
133,대전,2023-05-03 03:00,5000
133,대전,2023-05-03 04:00,4998
133,대전,2023-05-03 05:00,5000
133,대전,2023-05-03 06:00,4967
133,대전,2023-05-03 07:00,4897
133,대전,2023-05-03 08:00,4832
133,대전,2023-05-03 09:00,4479
133,대전,2023-05-03 10:00,4977
133,대전,2023-05-03 11:00,5000
133,대전,2023-05-03 12:00,5000
133,대전,2023-05-03 13:00,5000
133,대전,2023-05-03 14:00,5000
133,대전,2023-05-03 15:00,5000
133,대전,2023-05-03 16:00,5000
133,대전,2023-05-03 17:00,5000
133,대전,2023-05-03 18:00,4750
133,대전,2023-05-03 19:00,4297
133,대전,2023-05-03 20:00,4702
133,대전,2023-05-03 21:00,4374
133,대전,2023-05-03 22:00,3881
133,대전,2023-05-03 23:00,3521
133,대전,2023-05-04 00:00,3832
133,대전,2023-05-04 01:00,3906
133,대전,2023-05-04 02:00,3266
133,대전,2023-05-04 03:00,2527
133,대전,2023-05-04 04:00,2244
133,대전,2023-05-04 05:00,2111
133,대전,2023-05-04 06:00,1746
133,대전,2023-05-04 07:00,2054
133,대전,2023-05-04 08:00,2187
133,대전,2023-05-04 09:00,3294
133,대전,2023-05-04 10:00,4707
133,대전,2023-05-04 11:00,4347
133,대전,2023-05-04 12:00,4556
133,대전,2023-05-04 13:00,4565
133,대전,2023-05-04 14:00,4822
133,대전,2023-05-04 15:00,4992
133,대전,2023-05-04 16:00,5000
133,대전,2023-05-04 17:00,5000
133,대전,2023-05-04 18:00,5000
133,대전,2023-05-04 19:00,5000
133,대전,2023-05-04 20:00,5000
133,대전,2023-05-04 21:00,5000
133,대전,2023-05-04 22:00,5000
133,대전,2023-05-04 23:00,359
133,대전,2023-05-05 00:00,4970
133,대전,2023-05-05 01:00,4752
133,대전,2023-05-05 02:00,5000
133,대전,2023-05-05 03:00,3773
133,대전,2023-05-05 04:00,1747
133,대전,2023-05-05 05:00,4711
133,대전,2023-05-05 06:00,3355
133,대전,2023-05-05 07:00,381
133,대전,2023-05-05 08:00,3048
133,대전,2023-05-05 09:00,193
133,대전,2023-05-05 10:00,1323
133,대전,2023-05-05 11:00,199
133,대전,2023-05-05 12:00,1179
133,대전,2023-05-05 13:00,354
133,대전,2023-05-05 14:00,383
133,대전,2023-05-05 15:00,446
133,대전,2023-05-05 16:00,258
133,대전,2023-05-05 17:00,126
133,대전,2023-05-05 18:00,281
133,대전,2023-05-05 19:00,259
133,대전,2023-05-05 20:00,76
133,대전,2023-05-05 21:00,111
133,대전,2023-05-05 22:00,336
133,대전,2023-05-05 23:00,1075
133,대전,2023-05-06 00:00,2246
133,대전,2023-05-06 01:00,269
133,대전,2023-05-06 02:00,4481
133,대전,2023-05-06 03:00,224
133,대전,2023-05-06 04:00,1943
133,대전,2023-05-06 05:00,283
133,대전,2023-05-06 06:00,4767
133,대전,2023-05-06 07:00,1988
133,대전,2023-05-06 08:00,1583
133,대전,2023-05-06 09:00,236
133,대전,2023-05-06 10:00,496
133,대전,2023-05-06 11:00,984
133,대전,2023-05-06 12:00,3293
133,대전,2023-05-06 13:00,977
133,대전,2023-05-06 14:00,230
133,대전,2023-05-06 15:00,175
133,대전,2023-05-06 16:00,1332
133,대전,2023-05-06 17:00,721
133,대전,2023-05-06 18:00,1231
133,대전,2023-05-06 19:00,3623
133,대전,2023-05-06 20:00,5000
133,대전,2023-05-06 21:00,5000
133,대전,2023-05-06 22:00,5000
133,대전,2023-05-06 23:00,5000
133,대전,2023-05-07 00:00,2922
133,대전,2023-05-07 01:00,1818
133,대전,2023-05-07 02:00,2873
133,대전,2023-05-07 03:00,4153
133,대전,2023-05-07 04:00,3399
133,대전,2023-05-07 05:00,2911
133,대전,2023-05-07 06:00,2548
133,대전,2023-05-07 07:00,2796
133,대전,2023-05-07 08:00,2125
133,대전,2023-05-07 09:00,2701
133,대전,2023-05-07 10:00,3176
133,대전,2023-05-07 11:00,2022
133,대전,2023-05-07 12:00,3096
133,대전,2023-05-07 13:00,2447
133,대전,2023-05-07 14:00,3545
133,대전,2023-05-07 15:00,3996
133,대전,2023-05-07 16:00,4362
133,대전,2023-05-07 17:00,4621
133,대전,2023-05-07 18:00,4545
133,대전,2023-05-07 19:00,4286
133,대전,2023-05-07 20:00,4000
133,대전,2023-05-07 21:00,3045
133,대전,2023-05-07 22:00,2260
133,대전,2023-05-07 23:00,1488
133,대전,2023-05-08 00:00,1315
133,대전,2023-05-08 01:00,1162
